split,clase,dataset_origen,clase_original,ruta,es_pequena
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (576).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1143).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (688).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1137_jpg.rf.73372a031f09f9bd668c915cea78c6a4_box0.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1143_jpg.rf.45a62f317e59c6144c4464a9fd6e8cc1_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (586).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (175).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3377).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1312_jpg.rf.0830dbcdf8eb614f390a4d4b134bbf9a_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2521).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1414).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (321).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (236).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (567).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (528).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_339_jpg.rf.aebd761fc6afa8f23f2ba9832bc0b579_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1400).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1297).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (500).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1501_jpg.rf.21430802025cad7a7deb75fcd2a15027_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (259).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (349).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (717).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (753).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (165).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (731).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (400).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (510).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_250_jpg.rf.74d2349f0aaafce857b7af7719161743_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1542).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1596).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3311).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1571_jpg.rf.28e04dc9a6a37bb9bf0c8f4d617d7a86_box6.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_401_jpg.rf.3fb9ab2c5321fc4891e8683476f42e20_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (21).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2979).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1911).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2185).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1668).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_308_jpg.rf.1ddddc00c86a819913b5fe069886b5b4_box2.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (741).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (799).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (626).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1223).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (13).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1053).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (89).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_478_jpg.rf.0eb71c2d2bedbe1447213b72175a9308_box0.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_271_jpg.rf.019413822530e5d063b8707d494581c6_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (589).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (358).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (29).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_359_jpg.rf.ca3e5674a107ad26b6299333367ac416_box0.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1744_jpg.rf.7b4122f5dbf82418ed66de946a58968e_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3555).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (66).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_376_jpg.rf.ed9e4359bc3b5bc85650a9bb2c66fc10_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (194).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1115).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3154).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2647).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (598).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (616).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3595).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_484_jpg.rf.c795dc9a373e8480328a1780caad775c_box0.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1129_jpg.rf.6a0a046c89ee4b4fd076945cb6f04932_box0.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_335_jpg.rf.d90f3825bc2dd5e6d51870265fa7cf20_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (417).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2997).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_309_jpg.rf.de651c07cbfdf174ae5853750abc1016_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3352).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1440).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1483).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (377).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (467).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (208).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (771).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_368_jpg.rf.a1bbe98204642a0418dc245ce590b63e_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2308).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_505_jpg.rf.411b32ca08ee6983f3f220e45bc5829c_box1.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_655_jpg.rf.aab96618fd56aebc9c5d2d5559b2022c_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (566).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (141).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1398).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_771_jpg.rf.5c8f859149df2fc91cd9a8b876cb595f_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (418).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (829).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1810).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2767).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (573).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3000).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (841).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (29).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1691).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1656).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (632).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1375).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_327_jpg.rf.51b92e224ce577ac5bb55e3743e1602d_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1716).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (44).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (735).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (147).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (810).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (891).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1142_jpg.rf.10d812ef66f43e67fe43d83dcc66257d_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3600).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_245_jpg.rf.985f4f3059199f37d579c67c0f33e803_box0.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_506_jpg.rf.760e6745993036aa6c4f0ae7a283b2b0_box2.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1904).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (171).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (247).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (596).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (834).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1719_jpg.rf.ff0dabcb8ec9baa978024a9f547525c3_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1404).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (3).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (601).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (482).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1157).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (750).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3562).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (970).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (810).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3564).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2269).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1745).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_569_jpg.rf.d280aeec38ac31f68d9900be5425bfbb_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1041).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (394).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_497_jpg.rf.b1291ed9cb747bd51cb0def76695cefc_box2.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (333).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3157).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3098).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (905).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3282).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (36).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (801).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (701).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1499).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_454_jpg.rf.dc1b9299c70d623452f5adfe01a93496_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1598).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1613).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (588).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1468).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (381).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (559).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2303).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2121).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1464_jpg.rf.1f548d0bbab7cff253ad614b68a6dec0_box4.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (367).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1062_jpg.rf.21389d000bf29c5e5c6b4ba9db71abf3_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (277).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3420).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1132).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1635).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1077_jpg.rf.d1991d140a4aa447b9319cab96b586da_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (574).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1029).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (132).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2275).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2495).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (328).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1526).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (824).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1024_jpg.rf.1d236dd3201c283c26b0d8b01f3eda40_box2.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_262_jpg.rf.5386fad5ac679c8b71ec6a1cc158a34c_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (438).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (963).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (143).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1276).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_492_jpg.rf.21cedcc020b89ae20e1e16658368fac9_box2.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_564_jpg.rf.9a4eb4b7f0e30f8cc7039fa4147654e9_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (36).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (658).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1505).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (422).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1955).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (179).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1033).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3364).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_645_jpg.rf.41b798cf80ecd476c5d277e8967a301c_box0.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_249_jpg.rf.8eb79082c8662f043bd16c20b20011b0_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1056).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (472).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (708).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (525).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1217).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (458).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1529).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1162_jpg.rf.a3a23781050469aa9ea0028236c7cd05_box2.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1545_jpg.rf.6a9441ecaafe169ce015c6b0294ed2a7_box11.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3538).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (430).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1471).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (669).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1748).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (800).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3684).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_251_jpg.rf.8bc2505741811627c489cc33701fccd3_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (669).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2946).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (603).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2765).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (644).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (557).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2653).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (593).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (545).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (716).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1245).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (332).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (545).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1666).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (693).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (322).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (198).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_321_jpg.rf.594863e78062ad780d557a4c3290b5e4_box0.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1472_jpg.rf.155acd838563ff4fdb3da151aa4fae90_box0.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1512_jpg.rf.ca1cd8d0a3da15334dc56b3ee86424bc_box3.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1521_jpg.rf.69c0eaf071bd9ad4318800a0cf78224b_box0.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_501_jpg.rf.09fabf8a1474ea4865078e1e78316b76_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2043).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2973).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (84).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (431).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2818).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (62).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1729).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1360).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1070).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3045).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2592).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1642).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1411).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_500_jpg.rf.18a534af163bc55de6d94fe80ec78dba_box1.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2008).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (468).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (421).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (102).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1457).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (12).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (368).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1796).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (106).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1699).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (870).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1351).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_518_jpg.rf.54dc458a452ebae44ebc784bbd96c23b_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (573).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1248).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2809).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1343_jpg.rf.0491bf4e2722f2d580d3224c6de0c2ac_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1603).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (319).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1515_jpg.rf.09e480baa93670d51a64805fabdc728b_box10.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2187).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (300).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_644_jpg.rf.15d3cbd90198b1787d8d4ddba2c5c9b6_box0.jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_500_jpg.rf.18a534af163bc55de6d94fe80ec78dba_box2.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (886).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (793).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1320).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (910).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (854).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (896).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_3 (1235).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (757).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (786).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (3511).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1939).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1008).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_424_jpg.rf.b270a409aa30cdc8ee31fe36395d2298_box2.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (768).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (459).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_1 (11).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_714_jpg.rf.c7eac79c8b973957946f388ba2cdc147_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1125).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1877).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_519_jpg.rf.5e0352bdd70d86bc21d6ea0ad885c5b9_box0.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (348).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_2 (270).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (1102).jpg,False
train,Phoma,bracol_crops,Phoma,train\Phoma\bracol_crops_1501_jpg.rf.21430802025cad7a7deb75fcd2a15027_box5.jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2693).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_6 (2151).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (203).jpg,False
train,Phoma,jmuben,JMuBEN,train\Phoma\jmuben_4 (343).jpg,False
